latitude,longitude,valid_time_9,prate_9,t2m_9,si10_9,sde_9
22.05,60.0,2022-12-20 21:00:00,0.0,25.578705,3.5517251,0.0
22.05,60.15,2022-12-20 21:00:00,0.0,25.578705,3.851725,0.0
22.05,60.3,2022-12-20 21:00:00,0.0,25.578705,4.001725,0.0
22.05,60.45,2022-12-20 21:00:00,0.0,25.60373,4.101725,0.0
22.05,60.6,2022-12-20 21:00:00,0.0,25.653717,4.101725,0.0
22.05,60.75,2022-12-20 21:00:00,0.0,25.67871,4.101725,0.0
22.05,60.9,2022-12-20 21:00:00,0.0,25.703705,4.051725,0.0
22.05,61.05,2022-12-20 21:00:00,0.0,25.72873,4.051725,0.0
22.05,61.2,2022-12-20 21:00:00,0.0,25.72873,4.051725,0.0
22.05,61.35,2022-12-20 21:00:00,0.0,25.703705,4.101725,0.0
22.05,61.5,2022-12-20 21:00:00,0.0,25.67871,4.101725,0.0
22.05,61.65,2022-12-20 21:00:00,0.0,25.653717,4.101725,0.0
22.05,61.8,2022-12-20 21:00:00,0.0,25.578705,4.1517253,0.0
22.05,61.95,2022-12-20 21:00:00,0.0,25.55371,4.1517253,0.0
22.05,62.1,2022-12-20 21:00:00,0.0,25.55371,4.201725,0.0
22.05,62.25,2022-12-20 21:00:00,0.0,25.578705,4.301725,0.0
22.05,62.4,2022-12-20 21:00:00,0.0,25.60373,4.4017253,0.0
22.05,62.55,2022-12-20 21:00:00,0.0,25.653717,4.551725,0.0
22.05,62.7,2022-12-20 21:00:00,0.0,25.67871,4.6517253,0.0
22.05,62.85,2022-12-20 21:00:00,0.0,25.703705,4.801725,0.0
22.05,63.0,2022-12-20 21:00:00,0.0,25.703705,4.851725,0.0
22.05,63.15,2022-12-20 21:00:00,0.0,25.703705,4.9017253,0.0
22.05,63.3,2022-12-20 21:00:00,0.0,25.703705,5.001725,0.0
22.05,63.45,2022-12-20 21:00:00,0.0,25.703705,5.001725,0.0
22.05,63.6,2022-12-20 21:00:00,0.0,25.67871,5.101725,0.0
22.05,63.75,2022-12-20 21:00:00,0.0,25.703705,5.101725,0.0
22.05,63.9,2022-12-20 21:00:00,0.0,25.703705,5.1517253,0.0
22.05,64.05,2022-12-20 21:00:00,0.0,25.703705,5.201725,0.0
22.05,64.2,2022-12-20 21:00:00,0.0,25.72873,5.201725,0.0
22.05,64.35,2022-12-20 21:00:00,0.0,25.72873,5.201725,0.0
22.05,64.5,2022-12-20 21:00:00,0.0,25.72873,5.1517253,0.0
22.05,64.65,2022-12-20 21:00:00,0.0,25.72873,5.101725,0.0
22.05,64.8,2022-12-20 21:00:00,0.0,25.703705,5.001725,0.0
22.05,64.95,2022-12-20 21:00:00,0.0,25.703705,4.9017253,0.0
22.05,65.1,2022-12-20 21:00:00,0.0,25.703705,4.9017253,0.0
22.05,65.25,2022-12-20 21:00:00,0.0,25.67871,4.9017253,0.0
22.05,65.4,2022-12-20 21:00:00,0.0,25.67871,4.951725,0.0
22.05,65.55,2022-12-20 21:00:00,0.0,25.67871,5.001725,0.0
22.05,65.7,2022-12-20 21:00:00,0.0,25.653717,5.101725,0.0
22.05,65.85,2022-12-20 21:00:00,0.0,25.60373,5.1517253,0.0
22.05,66.0,2022-12-20 21:00:00,0.0,25.47873,5.1517253,0.0
22.05,66.15,2022-12-20 21:00:00,0.0,25.42871,5.201725,0.0
22.05,66.3,2022-12-20 21:00:00,0.0,25.403717,5.201725,0.0
22.05,66.45,2022-12-20 21:00:00,0.0,25.35373,5.1517253,0.0
22.05,66.6,2022-12-20 21:00:00,0.0,25.328705,5.051725,0.0
22.05,66.75,2022-12-20 21:00:00,0.0,25.253723,4.951725,0.0
22.05,66.9,2022-12-20 21:00:00,0.0,25.17871,4.9017253,0.0
22.05,67.05,2022-12-20 21:00:00,0.0,25.078705,4.9017253,0.0
22.05,67.2,2022-12-20 21:00:00,0.0,24.903717,4.9017253,0.0
22.05,67.35,2022-12-20 21:00:00,0.0,24.80371,4.951725,0.0
22.05,67.5,2022-12-20 21:00:00,0.0,24.703705,5.001725,0.0
22.05,67.65,2022-12-20 21:00:00,0.0,24.653717,5.101725,0.0
22.05,67.8,2022-12-20 21:00:00,0.0,24.60373,5.251725,0.0
22.05,67.95,2022-12-20 21:00:00,0.0,24.653717,5.351725,0.0
22.05,68.1,2022-12-20 21:00:00,0.0,24.703705,5.451725,0.0
22.05,68.25,2022-12-20 21:00:00,0.0,24.753723,5.601725,0.0
22.05,68.4,2022-12-20 21:00:00,0.0,24.80371,5.701725,0.0
22.05,68.55,2022-12-20 21:00:00,0.0,24.828705,5.851725,0.0
22.05,68.7,2022-12-20 21:00:00,0.0,24.80371,5.951725,0.0
22.05,68.85,2022-12-20 21:00:00,0.0,24.47873,5.751725,0.0
22.05,69.0,2022-12-20 21:00:00,0.0,23.653717,5.051725,0.0
22.05,69.15,2022-12-20 21:00:00,0.0,20.653717,3.401725,0.0
22.05,69.3,2022-12-20 21:00:00,0.0,18.67871,2.3017251,0.0
22.05,69.45,2022-12-20 21:00:00,0.0,17.55371,1.6017251,0.0
22.05,69.6,2022-12-20 21:00:00,0.0,17.17871,1.301725,0.0
22.05,69.75,2022-12-20 21:00:00,0.0,16.72873,1.2517251,0.0
22.05,69.9,2022-12-20 21:00:00,0.0,16.578705,1.3517251,0.0
22.05,70.05,2022-12-20 21:00:00,0.0,16.72873,1.6017251,0.0
22.05,70.2,2022-12-20 21:00:00,0.0,17.22873,2.001725,0.0
22.05,70.35,2022-12-20 21:00:00,0.0,17.10373,2.101725,0.0
22.05,70.5,2022-12-20 21:00:00,0.0,17.05371,2.201725,0.0
22.05,70.65,2022-12-20 21:00:00,0.0,17.17871,2.401725,0.0
22.05,70.8,2022-12-20 21:00:00,0.0,17.653717,2.751725,0.0
22.05,70.95,2022-12-20 21:00:00,0.0,18.22873,2.951725,0.0
22.05,71.1,2022-12-20 21:00:00,0.0,18.703705,3.0517251,0.0
22.05,71.25,2022-12-20 21:00:00,0.0,19.003723,3.001725,0.0
22.05,71.4,2022-12-20 21:00:00,0.0,19.203705,2.601725,0.0
22.05,71.55,2022-12-20 21:00:00,0.0,19.35373,2.8017251,0.0
22.05,71.7,2022-12-20 21:00:00,0.0,19.403717,2.651725,0.0
22.05,71.85,2022-12-20 21:00:00,0.0,19.22873,2.401725,0.0
22.05,72.0,2022-12-20 21:00:00,0.0,18.92871,2.201725,0.0
22.05,72.15,2022-12-20 21:00:00,0.0,19.903717,3.001725,0.0
22.05,72.3,2022-12-20 21:00:00,0.0,21.703705,3.8017251,0.0
22.05,72.45,2022-12-20 21:00:00,0.0,22.703705,3.8017251,0.0
22.05,72.6,2022-12-20 21:00:00,0.0,21.253723,2.3017251,0.0
22.05,72.75,2022-12-20 21:00:00,0.0,19.153717,1.301725,0.0
22.05,72.9,2022-12-20 21:00:00,0.0,18.17871,0.95172507,0.0
22.05,73.05,2022-12-20 21:00:00,0.0,17.828705,1.0017251,0.0
22.05,73.2,2022-12-20 21:00:00,0.0,17.453705,2.101725,0.0
22.05,73.35,2022-12-20 21:00:00,0.0,16.953705,2.3017251,0.0
22.05,73.5,2022-12-20 21:00:00,0.0,16.453705,2.0517251,0.0
22.05,73.65,2022-12-20 21:00:00,0.0,16.10373,1.7517251,0.0
22.05,73.8,2022-12-20 21:00:00,0.0,16.05371,1.7017251,0.0
22.05,73.95,2022-12-20 21:00:00,0.0,16.10373,1.651725,0.0
22.05,74.1,2022-12-20 21:00:00,0.0,15.953705,1.5017251,0.0
22.05,74.25,2022-12-20 21:00:00,0.0,15.978729,1.151725,0.0
22.05,74.4,2022-12-20 21:00:00,0.0,16.653717,0.90172505,0.0
22.05,74.55,2022-12-20 21:00:00,0.0,16.703705,0.8517251,0.0
22.05,74.7,2022-12-20 21:00:00,0.0,16.203705,0.70172507,0.0
22.05,74.85,2022-12-20 21:00:00,0.0,15.553711,0.5517251,0.0
22.05,75.0,2022-12-20 21:00:00,0.0,15.103729,0.6017251,0.0
22.05,75.15,2022-12-20 21:00:00,0.0,14.328705,0.70172507,0.0
22.05,75.3,2022-12-20 21:00:00,0.0,13.978729,0.65172505,0.0
22.05,75.45,2022-12-20 21:00:00,0.0,13.803711,0.6017251,0.0
22.05,75.6,2022-12-20 21:00:00,0.0,13.653717,0.5517251,0.0
22.05,75.75,2022-12-20 21:00:00,0.0,13.053711,0.6017251,0.0
22.05,75.9,2022-12-20 21:00:00,0.0,13.078705,0.5017251,0.0
22.2,60.0,2022-12-20 21:00:00,0.0,25.828705,3.3017251,0.0
22.2,60.15,2022-12-20 21:00:00,0.0,25.653717,3.501725,0.0
22.2,60.3,2022-12-20 21:00:00,0.0,25.60373,3.651725,0.0
22.2,60.45,2022-12-20 21:00:00,0.0,25.653717,3.8017251,0.0
22.2,60.6,2022-12-20 21:00:00,0.0,25.67871,3.851725,0.0
22.2,60.75,2022-12-20 21:00:00,0.0,25.703705,3.8017251,0.0
22.2,60.9,2022-12-20 21:00:00,0.0,25.72873,3.8017251,0.0
22.2,61.05,2022-12-20 21:00:00,0.0,25.703705,3.851725,0.0
22.2,61.2,2022-12-20 21:00:00,0.0,25.703705,3.901725,0.0
22.2,61.35,2022-12-20 21:00:00,0.0,25.67871,3.901725,0.0
22.2,61.5,2022-12-20 21:00:00,0.0,25.60373,3.901725,0.0
22.2,61.65,2022-12-20 21:00:00,0.0,25.578705,3.901725,0.0
22.2,61.8,2022-12-20 21:00:00,0.0,25.55371,3.901725,0.0
22.2,61.95,2022-12-20 21:00:00,0.0,25.55371,3.901725,0.0
22.2,62.1,2022-12-20 21:00:00,0.0,25.578705,3.951725,0.0
22.2,62.25,2022-12-20 21:00:00,0.0,25.60373,4.001725,0.0
22.2,62.4,2022-12-20 21:00:00,0.0,25.67871,4.201725,0.0
22.2,62.55,2022-12-20 21:00:00,0.0,25.703705,4.351725,0.0
22.2,62.7,2022-12-20 21:00:00,0.0,25.72873,4.551725,0.0
22.2,62.85,2022-12-20 21:00:00,0.0,25.753723,4.701725,0.0
