,HYBAS_ID,PRENAME,valid_time_0,t2m_0,si10_0,sde_0,valid_time_3,prate_3,t2m_3,si10_3,sde_3,valid_time_6,prate_6,t2m_6,si10_6,sde_6,valid_time_9,prate_9,t2m_9,si10_9,sde_9,valid_time_12,prate_12,t2m_12,si10_12,sde_12,valid_time_15,prate_15,t2m_15,si10_15,sde_15,valid_time_18,prate_18,t2m_18,si10_18,sde_18,valid_time_21,prate_21,t2m_21,si10_21,sde_21,valid_time_24,prate_24,t2m_24,si10_24,sde_24,valid_time_36,prate_36,t2m_36,si10_36,sde_36,valid_time_48,prate_48,t2m_48,si10_48,sde_48,valid_time_60,prate_60,t2m_60,si10_60,sde_60,valid_time_72,prate_72,t2m_72,si10_72,sde_72,valid_time_120,prate_120,t2m_120,si10_120,sde_120,valid_time_168,prate_168,t2m_168,si10_168,sde_168,valid_time_240,prate_240,t2m_240,si10_240,sde_240
0,7060016090,British Columbia,2022-10-19 12:00:00,2.7820994333333338,0.5761217883333333,0.0,2022-10-19 15:00:00,0.0,2.4411061833333334,0.48039388166666663,0.0,2022-10-19 18:00:00,0.0,9.803095666666666,0.253788249,0.0,2022-10-19 21:00:00,0.0,15.117741666666667,0.3865696633333333,0.0,2022-10-20,0.0,13.99469,0.36770926,0.0,2022-10-20 03:00:00,0.0,7.528640666666667,0.3278528633333333,0.0,2022-10-20 06:00:00,0.0,5.107309966666667,0.3845443966666667,0.0,2022-10-20 09:00:00,0.0,4.4040933833333336,0.45168030666666664,0.0,2022-10-20 12:00:00,0.0,4.7874603166666665,0.534233655,0.0,2022-10-21,0.0,10.035787,1.0358476333333333,0.0,2022-10-21 12:00:00,9.333333333333334e-05,3.4713643333333333,0.81068511,0.0,2022-10-22,6.333333333333333e-05,1.2587076666666668,0.8785287416666666,0.0298625,2022-10-22 12:00:00,1e-05,-0.3755900093333333,0.21146194166666668,0.05066366666666667,2022-10-24 12:00:00,4.333333333333334e-05,-1.3545430333333333,0.8268092233333334,0.04251866666666667,2022-10-26 12:00:00,0.0,-2.6252339333333334,0.7430247666666667,0.05684566666666666,2022-10-29 12:00:00,1.6666666666666669e-06,-3.0866140000000004,0.5533264,0.18193116666666667
1,7060016100,British Columbia,2022-10-19 12:00:00,7.8154298,0.25737178,0.0,2022-10-19 15:00:00,0.0,7.470268325,0.45747721,0.0,2022-10-19 18:00:00,0.0,13.948929,0.5537882525,0.0,2022-10-19 21:00:00,0.0,18.63233175,1.871986375,0.0,2022-10-20,0.0,18.2009355,1.701042575,0.0,2022-10-20 03:00:00,0.0,12.893219,0.81535283,0.0,2022-10-20 06:00:00,0.0,10.436477875000001,0.9012111,0.0,2022-10-20 09:00:00,0.0,9.308258,0.98918031,0.0,2022-10-20 12:00:00,0.0,8.924957,0.7759003274999999,0.0,2022-10-21,0.0,15.608703875,1.9650143249999998,0.0,2022-10-21 12:00:00,0.0,9.427612,1.777351775,0.0,2022-10-22,7.500000000000001e-06,8.862869,1.441028725,0.0,2022-10-22 12:00:00,2.5e-06,7.195243875,1.2906286,0.0,2022-10-24 12:00:00,7.75e-05,7.091285575,2.3518093,0.0,2022-10-26 12:00:00,0.0,6.52269,2.6013580000000003,0.0,2022-10-29 12:00:00,0.0,6.013382,2.7283264750000003,0.0
2,7060016260,British Columbia,2022-10-19 12:00:00,5.007650498575472,0.5515934804339623,0.01375032075471698,2022-10-19 15:00:00,0.0,4.814847069645283,0.5641989101698113,0.01375032075471698,2022-10-19 18:00:00,0.0,10.840205729245284,0.3094486331320755,0.01375032075471698,2022-10-19 21:00:00,0.0,14.725845276415095,0.501349546264151,0.013707301886792454,2022-10-20,0.0,13.89114513207547,0.44585390374528305,0.01368577358490566,2022-10-20 03:00:00,0.0,8.806782528301888,0.3957773937207547,0.01368577358490566,2022-10-20 06:00:00,0.0,7.238367421698113,0.4667771027264151,0.013664254716981133,2022-10-20 09:00:00,0.0,6.528779183962264,0.4997935182264151,0.013664254716981133,2022-10-20 12:00:00,0.0,6.127082047169811,0.40750410573584905,0.013664254716981133,2022-10-21,2.4150943396226418e-05,9.313530926415094,0.6756275132075471,0.013599688679245282,2022-10-21 12:00:00,2.1792452830188678e-05,3.9956598558018865,0.7400876302830188,0.013825075471698114,2022-10-22,0.00011641509433962265,2.5336263157924526,0.723340035754717,0.02616218867924528,2022-10-22 12:00:00,1.7641509433962265e-05,0.6532653406226415,0.31963804096415094,0.03213977358490566,2022-10-24 12:00:00,0.00014330188679245284,1.1825636371009434,0.7645450609433964,0.03667716037735849,2022-10-26 12:00:00,0.0,-1.2774349499150943,1.1070184688679245,0.05171097169811321,2022-10-29 12:00:00,2.547169811320755e-05,0.014801287354150922,0.6453075296226415,0.12378162264150942
3,7060016270,British Columbia,2022-10-19 12:00:00,7.353389807163636,0.6327126911454546,0.1666511272727273,2022-10-19 15:00:00,0.0,7.443679949454546,0.6773635774545455,0.16662557272727274,2022-10-19 18:00:00,0.0,11.939614688181818,0.3865155257018182,0.16652004545454546,2022-10-19 21:00:00,0.0,14.454944336363637,0.6582363387363636,0.16619476363636365,2022-10-20,0.0,13.512184702727271,0.5519516767272727,0.16594394545454547,2022-10-20 03:00:00,9.090909090909091e-08,10.441971890909091,0.5528528672018181,0.16585936363636364,2022-10-20 06:00:00,1.090909090909091e-06,9.467389351818182,0.5403019767818182,0.16568393636363635,2022-10-20 09:00:00,1.3727272727272727e-05,8.908486053636363,0.573953039709091,0.16565376363636367,2022-10-20 12:00:00,9.818181818181818e-06,8.45450621909091,0.6836276088545454,0.16548454545454544,2022-10-21,4.5454545454545455e-06,9.305856281818182,1.2120597637272728,0.16481926363636365,2022-10-21 12:00:00,3.936363636363637e-05,4.158412283090909,0.8418972364545455,0.16577932727272726,2022-10-22,5.754545454545455e-05,3.250144208427273,0.6626196284545455,0.17476650909090907,2022-10-22 12:00:00,1.8909090909090912e-05,1.6636549621818182,0.9885831607090909,0.17946063636363638,2022-10-24 12:00:00,0.0004283636363636364,1.6833360073181818,1.222718300818182,0.2039476181818182,2022-10-26 12:00:00,0.0,-0.10015586069090907,1.2468126363636365,0.22691173636363637,2022-10-29 12:00:00,3.1363636363636365e-05,1.728385756079727,1.2910536836363635,0.35652124545454544
4,7060016850,British Columbia,2022-10-19 12:00:00,2.596114684242424,0.668546030969697,1.4200813333333333,2022-10-19 15:00:00,0.0,2.600193873333333,0.7489545003030303,1.419876393939394,2022-10-19 18:00:00,0.0,6.547034184848485,0.6893943095090909,1.4188156363636362,2022-10-19 21:00:00,0.0,8.90789970909091,0.7024787590909091,1.4171599393939394,2022-10-20,2.606060606060606e-05,7.710210748484848,0.7101334996969697,1.4158262121212122,2022-10-20 03:00:00,1.2121212121212122e-05,5.797197724242424,0.837701346430303,1.4147223636363635,2022-10-20 06:00:00,3.1818181818181814e-05,5.020949872727273,0.9118171327272727,1.414079090909091,2022-10-20 09:00:00,6.424242424242424e-05,4.286290006060606,0.5380439486363636,1.4127535454545455,2022-10-20 12:00:00,3.060606060606061e-05,3.6813992757575758,0.3796882136969697,1.4117082424242424,2022-10-21,9.090909090909091e-06,3.007749607272727,0.4813021836363636,1.409514696969697,2022-10-21 12:00:00,4.090909090909091e-05,-0.49037494618181815,0.2962911739393939,1.4132152424242423,2022-10-22,0.0001209090909090909,0.6681749612727274,0.5141347745454545,1.4308746060606061,2022-10-22 12:00:00,0.00018121212121212122,-1.5047551668484849,0.4182801211515152,1.4747457272727273,2022-10-24 12:00:00,0.00010575757575757575,-0.8666649889090909,1.477566806060606,1.5006713333333332,2022-10-26 12:00:00,0.0,-6.2536389030303035,0.5240853727272727,1.5182117272727271,2022-10-29 12:00:00,3.545454545454545e-05,-1.9316924172727272,1.5078718545454546,1.5994900303030304
5,7060016860,British Columbia,2022-10-19 12:00:00,7.8142229733548385,0.7890250067741935,0.4305214516129033,2022-10-19 15:00:00,0.0,7.851321429032258,0.7318723732258064,0.43028516129032257,2022-10-19 18:00:00,0.0,11.226755538709677,0.39733664096774196,0.42970890322580646,2022-10-19 21:00:00,0.0,13.02769623548387,0.45081698196774195,0.4289397741935484,2022-10-20,7.741935483870968e-06,12.26847214516129,0.4139458128064516,0.42804516129032255,2022-10-20 03:00:00,6.774193548387097e-06,10.504310803225806,0.4689818877419355,0.42721129032258065,2022-10-20 06:00:00,2.6774193548387097e-05,9.684467109677419,0.738307832051613,0.4268280967741936,2022-10-20 09:00:00,2.2258064516129034e-05,9.472776289032257,1.0613577317741936,0.42591206451612906,2022-10-20 12:00:00,1.5161290322580644e-05,8.660039951612903,1.331545489032258,0.4254641935483871,2022-10-21,2.1612903225806454e-05,8.023414797419354,1.9960626612903225,0.42339987096774195,2022-10-21 12:00:00,1.741935483870968e-05,5.049191361935484,1.241061458064516,0.422991935483871,2022-10-22,0.00018129032258064516,4.629808909677419,0.6115932393548388,0.4276696451612903,2022-10-22 12:00:00,1.4193548387096774e-05,3.354116144935484,1.7128060264516127,0.4336021935483871,2022-10-24 12:00:00,0.00018903225806451613,3.3868535978387095,1.4501963225806451,0.4457384193548387,2022-10-26 12:00:00,0.0,0.9861913467741936,0.9787774580645162,0.4569870967741936,2022-10-29 12:00:00,0.00010870967741935484,3.9379833105161293,2.2968747580645164,0.5639262580645161
6,7060017140,British Columbia,2022-10-19 12:00:00,3.7279322264705885,0.8217100179411765,0.7377718235294117,2022-10-19 15:00:00,0.0,3.779832764117647,0.844609571764706,0.7370644705882353,2022-10-19 18:00:00,0.0,7.0246663499999995,0.7640823717647058,0.7360317647058823,2022-10-19 21:00:00,1.176470588235294e-05,8.95769800882353,0.8466186920588236,0.7347432352941177,2022-10-20,1.735294117647059e-05,7.577035421470589,0.7451602366764706,0.733426205882353,2022-10-20 03:00:00,5.3529411764705884e-05,6.025205699705882,0.7984410955882354,0.732059,2022-10-20 06:00:00,0.0002161764705882353,5.573977320588234,0.9644463635294118,0.7306835,2022-10-20 09:00:00,8.882352941176471e-05,4.986202425294118,0.7266803214705883,0.7291200294117647,2022-10-20 12:00:00,1e-05,3.897754444117647,0.6567826858823529,0.728582705882353,2022-10-21,4.411764705882353e-06,3.3443603411764706,0.6069260766176471,0.7274678823529411,2022-10-21 12:00:00,7.058823529411765e-06,-1.6256938317647058,0.40088119558823526,0.7293641470588235,2022-10-22,4.088235294117647e-05,1.6268444988235293,0.5770581305882354,0.7327141470588235,2022-10-22 12:00:00,6.911764705882354e-05,-1.3275496285294117,0.6237168385294118,0.749019911764706,2022-10-24 12:00:00,0.00011294117647058824,0.019230571755882372,1.5091621529411765,0.7717927647058824,2022-10-26 12:00:00,0.0,-6.230625720588235,0.5454757470588235,0.7875364705882353,2022-10-29 12:00:00,5.764705882352941e-05,-1.2910264082352942,1.6077381647058824,0.8822985588235294
7,7060017150,British Columbia,2022-10-19 12:00:00,8.406728363392856,0.77634499,0.11259052678571428,2022-10-19 15:00:00,1.1160714285714286e-05,8.653755311428572,0.687387924642857,0.11244186607142857,2022-10-19 18:00:00,7.125e-05,10.117681074107143,0.3238775405428571,0.11223983035714287,2022-10-19 21:00:00,0.00015696428571428572,10.677866144642858,0.3554684767232143,0.11185627678571429,2022-10-20,0.00014383928571428572,10.103165894464286,0.43050687128571424,0.11136646428571428,2022-10-20 03:00:00,0.00015580357142857144,9.405720557142857,0.6399064320928571,0.11108975892857142,2022-10-20 06:00:00,0.00027151785714285716,8.309471258035714,0.8570146431785715,0.1105160625,2022-10-20 09:00:00,1.2857142857142857e-05,6.902232799732142,0.9132874580892858,0.11004494642857143,2022-10-20 12:00:00,5.446428571428571e-06,5.212236879482143,0.8736681807321428,0.10995161607142857,2022-10-21,6.25e-07,6.361152366580357,1.205639307232143,0.10966602678571429,2022-10-21 12:00:00,1.6071428571428572e-05,3.009536983392857,0.5702089241071429,0.11093941964285714,2022-10-22,0.0005108035714285714,3.530506087267857,0.6780822882678572,0.11689387500000001,2022-10-22 12:00:00,5.8035714285714295e-06,1.7314055480535715,1.0812536171428573,0.13064736607142857,2022-10-24 12:00:00,0.000493125,3.0071380957767855,1.2468984992857144,0.1645253125,2022-10-26 12:00:00,0.0,-0.653207190267857,0.9303759491071428,0.19829661607142857,2022-10-29 12:00:00,5.767857142857143e-05,3.580127156517857,2.7850228151785714,0.37613402678571434
8,7060017930,British Columbia,2022-10-19 12:00:00,5.293254267741935,0.7204766161290324,0.0,2022-10-19 15:00:00,1.6129032258064516e-06,4.669062529032258,0.6560659270967741,0.0,2022-10-19 18:00:00,4.4838709677419356e-05,7.331593232258064,0.5626592209677419,0.0,2022-10-19 21:00:00,9.322580645161292e-05,8.540600196774195,0.6266234329032259,0.0,2022-10-20,0.00011612903225806452,7.813633212903226,0.4881393655161291,0.0,2022-10-20 03:00:00,0.00015387096774193549,6.845439258064516,0.5705948051612902,0.0,2022-10-20 06:00:00,0.0003464516129032258,5.457850329032258,1.1770175061290322,0.0,2022-10-20 09:00:00,2.1935483870967744e-05,3.197776557096774,0.9823254790322581,0.0,2022-10-20 12:00:00,0.0,0.8866537938709677,0.7589648447096774,0.0,2022-10-21,0.0,3.2193839677419356,0.7944497912903226,0.0,2022-10-21 12:00:00,5.161290322580645e-06,-1.4621011120967742,0.5442872680645161,0.0005500967741935484,2022-10-22,9.322580645161292e-05,2.375775704516129,0.27610936475483877,0.004816096774193549,2022-10-22 12:00:00,2.5806451612903226e-05,-1.242658042580645,0.7515156999999999,0.042733129032258066,2022-10-24 12:00:00,0.00011290322580645162,-0.21475908129032256,1.1760027670967743,0.051418387096774196,2022-10-26 12:00:00,6.451612903225807e-07,-5.067837525806452,0.4239387451225806,0.07641187096774195,2022-10-29 12:00:00,0.0,-1.2168559624912902,1.6130038387096775,0.1552551612903226
9,7060017940,British Columbia,2022-10-19 12:00:00,8.032109666666667,0.5344551093333333,0.0,2022-10-19 15:00:00,0.000205,7.916107333333333,0.4178938697666667,0.0,2022-10-19 18:00:00,0.000315,8.053090616666667,0.3954549233333333,0.0,2022-10-19 21:00:00,0.000305,8.4594065,0.3907363316666667,0.0,2022-10-20,0.00037999999999999997,8.353022333333334,0.40937592333333334,0.0,2022-10-20 03:00:00,0.0006066666666666667,7.261968,1.0861862166666667,0.0,2022-10-20 06:00:00,0.0,4.35314435,0.7012110866666666,0.0,2022-10-20 09:00:00,0.0,2.3290913416666665,0.42668030916666666,0.0,2022-10-20 12:00:00,0.0,0.5624644133333333,0.35923367500000003,0.0,2022-10-21,0.0,4.481618233333333,0.5358476333333333,0.0,2022-10-21 12:00:00,8.166666666666667e-05,2.2338663666666667,0.4606851033333334,0.003767666666666667,2022-10-22,0.0005283333333333333,2.4712066333333333,0.08686205733333334,0.016531,2022-10-22 12:00:00,1.3333333333333335e-05,0.624415105,0.4864619333333334,0.04671033333333333,2022-10-24 12:00:00,0.0010416666666666667,3.1246287,1.4434758833333332,0.11376016666666666,2022-10-26 12:00:00,0.0,-0.9752349616666667,0.7096914333333334,0.1806285,2022-10-29 12:00:00,8.333333333333334e-06,1.8550567166666667,1.1866597166666668,0.50567
