,HYBAS_ID,valid_time_0,t2m_0,si10_0,sde_0,valid_time_3,prate_3,t2m_3,si10_3,sde_3,valid_time_6,prate_6,t2m_6,si10_6,sde_6,valid_time_9,prate_9,t2m_9,si10_9,sde_9,valid_time_12,prate_12,t2m_12,si10_12,sde_12,valid_time_15,prate_15,t2m_15,si10_15,sde_15,valid_time_18,prate_18,t2m_18,si10_18,sde_18,valid_time_21,prate_21,t2m_21,si10_21,sde_21,valid_time_24,prate_24,t2m_24,si10_24,sde_24,valid_time_36,prate_36,t2m_36,si10_36,sde_36,valid_time_48,prate_48,t2m_48,si10_48,sde_48,valid_time_60,prate_60,t2m_60,si10_60,sde_60,valid_time_72,prate_72,t2m_72,si10_72,sde_72,valid_time_120,prate_120,t2m_120,si10_120,sde_120,valid_time_168,prate_168,t2m_168,si10_168,sde_168,valid_time_240,prate_240,t2m_240,si10_240,sde_240
10,2070071540,2022-11-18,21.874966222222223,1.9573125666666666,0.0,2022-11-18 03:00:00,0.0,20.65142788888889,1.10040018,0.0,2022-11-18 06:00:00,0.0,27.559610888888887,3.1015119555555555,0.0,2022-11-18 09:00:00,0.0,30.948886555555557,4.656528522222222,0.0,2022-11-18 12:00:00,0.0,28.95485088888889,6.490654611111111,0.0,2022-11-18 15:00:00,0.0,24.99815877777778,4.0486618777777785,0.0,2022-11-18 18:00:00,0.0,22.438900333333336,2.4364606333333336,0.0,2022-11-18 21:00:00,0.0,21.28635633333333,1.6283964444444445,0.0,2022-11-19,0.0,20.166934666666666,1.2739930555555554,0.0,2022-11-19 12:00:00,0.0,29.150292444444442,4.757249144444445,0.0,2022-11-20,0.0,19.669718777777778,1.5247222222222223,0.0,2022-11-20 12:00:00,0.0,28.848785666666668,3.741284622222222,0.0,2022-11-21,0.0,16.602430555555557,2.189344211111111,0.0,2022-11-23,0.0,15.933729555555557,2.9244161555555555,0.0,2022-11-25,0.0,12.472747777777776,2.5348260666666667,0.0,2022-11-28,0.0,11.71607111111111,1.9316157555555558,0.0
11,2070071690,2022-11-18,21.311767500000002,1.164257,0.0,2022-11-18 03:00:00,0.0,19.53823875,1.0379002000000002,0.0,2022-11-18 06:00:00,0.0,26.4929505,1.839011975,0.0,2022-11-18 09:00:00,0.0,31.8377685,3.938473,0.0,2022-11-18 12:00:00,0.0,30.699295,6.564265750000001,0.0,2022-11-18 15:00:00,0.0,25.484969999999997,4.27921745,0.0,2022-11-18 18:00:00,0.0,22.0854415,2.27812725,0.0,2022-11-18 21:00:00,0.0,20.3099665,1.1631187,0.0,2022-11-19,0.0,19.0586015,0.6892708425,0.0,2022-11-19 12:00:00,0.0,30.738487499999998,4.101693425,0.0,2022-11-20,0.0,18.405136499999998,1.3900000000000001,0.0,2022-11-20 12:00:00,0.0,31.830032,3.6336457749999997,0.0,2022-11-21,0.0,15.834381,2.909483175,0.0,2022-11-23,0.0,13.15386225,1.839693925,0.0,2022-11-25,0.0,10.353302,2.4639927249999998,0.0,2022-11-28,0.0,9.3174665,1.728838,0.0
12,2070071700,2022-11-18,23.755524,2.951757,0.0,2022-11-18 03:00:00,0.0,23.256989,1.9504002,0.0,2022-11-18 06:00:00,0.0,27.217957,3.101512,0.0,2022-11-18 09:00:00,0.0,29.512787,6.100973,0.0,2022-11-18 12:00:00,0.0,27.674286,6.9517655,0.0,2022-11-18 15:00:00,0.0,25.778717,4.9042177,0.0,2022-11-18 18:00:00,0.0,24.541687,3.2031274,0.0,2022-11-18 21:00:00,0.0,22.872467,1.7506187,0.0,2022-11-19,0.0,21.1586,1.8017708,0.0,2022-11-19 12:00:00,0.0,27.294739,5.5516934,0.0,2022-11-20,0.0,21.461395,1.7525,0.0,2022-11-20 12:00:00,0.0,27.573792,4.052396,0.0,2022-11-21,0.0,19.021881,2.7782333,0.0,2022-11-23,0.0,16.472626,2.752194,0.0,2022-11-25,0.0,14.378296,2.9014928,0.0,2022-11-28,0.0,13.97995,2.503838,0.0
13,2070085550,2022-11-18,13.80864925,1.329882004375,0.0,2022-11-18 03:00:00,0.0,11.4632398125,1.02540019125,0.0,2022-11-18 06:00:00,0.0,19.530446875,2.57026195,0.0,2022-11-18 09:00:00,0.0,25.13152525,3.06034795,0.0,2022-11-18 12:00:00,0.0,26.310235875,2.78926559375,0.0,2022-11-18 15:00:00,0.0,18.570905875,1.719842580625,0.0,2022-11-18 18:00:00,0.0,15.268247500000001,2.55625229375,0.0,2022-11-18 21:00:00,0.0,13.60997,2.89436875,0.0,2022-11-19,0.0,13.347664,4.0236458875,0.0,2022-11-19 12:00:00,0.0,25.357233125,2.49544351875,0.0,2022-11-20,0.0,11.092634125,2.09,0.0,2022-11-20 12:00:00,0.0,22.60972425,1.69458319375,0.0,2022-11-21,0.0,12.428129125,3.04854573125,0.0,2022-11-23,0.0,9.0257437875,2.033443911875,0.0,2022-11-25,0.0,3.5189266375,2.02024272875,0.0,2022-11-28,0.0,2.617454521875,1.2413379900000001,0.0
14,2070085750,2022-11-18,10.830521000000001,1.826757,0.0,2022-11-18 03:00:00,0.0,8.96948225,1.6754002000000001,0.0,2022-11-18 06:00:00,0.0,19.467941,2.0015118999999997,0.0,2022-11-18 09:00:00,0.0,24.525269,2.325973,0.0,2022-11-18 12:00:00,0.0,24.111801,3.2642656499999996,0.0,2022-11-18 15:00:00,0.0,15.45372,2.2542176,0.0,2022-11-18 18:00:00,0.0,13.016677999999999,2.6031273500000003,0.0,2022-11-18 21:00:00,0.0,13.209976000000001,2.37561865,0.0,2022-11-19,0.0,11.821106,3.12677095,0.0,2022-11-19 12:00:00,0.0,21.9072265,1.826693515,0.0,2022-11-20,0.0,6.811386000000001,2.1525,0.0,2022-11-20 12:00:00,0.0,18.961273,1.98989575,0.0,2022-11-21,0.0,6.634384,1.9657331,0.0,2022-11-23,0.0,5.36012265,1.75219385,0.0,2022-11-25,0.0,1.57829285,1.8514926999999999,0.0,2022-11-28,0.0,4.11746215,1.853838,0.0
15,2070086380,2022-11-18,8.548379114285714,1.4374712958928573,0.0,2022-11-18 03:00:00,0.0,7.07484545,1.5450430325000002,0.0,2022-11-18 06:00:00,0.0,18.778664785714284,1.2675833692857144,0.0,2022-11-18 09:00:00,0.0,24.26992017857143,1.4143658114285713,0.0,2022-11-18 12:00:00,0.0,23.434114714285716,1.2517656425,0.0,2022-11-18 15:00:00,0.0,15.476933071428572,2.372074737142857,0.0,2022-11-18 18:00:00,0.0,13.221147857142856,2.3066987035714286,0.0,2022-11-18 21:00:00,0.0,12.853719392857142,1.8041901057142857,0.0,2022-11-19,0.0,10.563957357142858,1.3499851232142857,0.0,2022-11-19 12:00:00,0.0,20.896520464285715,2.5338363428571427,0.0,2022-11-20,0.0,6.690844935714286,1.2221428602500002,0.0,2022-11-20 12:00:00,0.0,18.592537053571426,1.5925742864285712,0.0,2022-11-21,0.0,6.421880396428572,1.2157331857142857,0.0,2022-11-23,0.0,4.069043816428572,1.2271938585714286,0.0,2022-11-25,0.0,0.38544247892857136,1.328278452857143,0.0,2022-11-28,0.0,1.8683537378571429,1.287766552857143,0.0
16,2070087300,2022-11-18,13.666229142857143,3.4160427142857146,0.0,2022-11-18 03:00:00,0.0,12.214128714285716,3.3932573571428573,0.0,2022-11-18 06:00:00,0.0,21.903664857142854,4.922940571428571,0.0,2022-11-18 09:00:00,0.0,24.673488285714285,4.218830114285715,0.0,2022-11-18 12:00:00,0.0,23.38500971428571,3.6124799142857142,0.0,2022-11-18 15:00:00,0.0,15.414432857142856,2.5113603857142857,0.0,2022-11-18 18:00:00,0.0,13.38096842857143,1.4459844142857143,0.0,2022-11-18 21:00:00,0.0,11.351043571428573,2.172047242857143,0.0,2022-11-19,0.0,10.52289257142857,2.3231994342857143,0.0,2022-11-19 12:00:00,0.0,19.373308714285713,3.9731221,0.0,2022-11-20,0.0,8.222093857142857,1.4667857157142858,0.0,2022-11-20 12:00:00,0.0,18.813071428571426,4.1238243571428574,0.0,2022-11-21,0.0,7.5897434142857145,1.4639474714285714,0.0,2022-11-23,0.0,6.2761884142857145,1.166479574,0.0,2022-11-25,0.0,3.1461574285714287,1.2943498714285713,0.0,2022-11-28,0.0,6.115679052857142,1.3538379714285715,0.0
17,2070087510,2022-11-18,12.6455234,1.401757004,0.0,2022-11-18 03:00:00,0.0,12.2344911,1.6504002100000001,0.0,2022-11-18 06:00:00,0.0,25.382946699999998,1.306511949,0.0,2022-11-18 09:00:00,0.0,28.5427764,3.3684729000000004,0.0,2022-11-18 12:00:00,0.0,27.786792,3.0092656300000002,0.0,2022-11-18 15:00:00,0.0,20.5387207,2.2342176,0.0,2022-11-18 18:00:00,0.0,17.0666809,2.02812727,0.0,2022-11-18 21:00:00,0.0,15.1524718,1.71561868,0.0,2022-11-19,0.0,13.2636018,1.4167708339999998,0.0,2022-11-19 12:00:00,0.0,29.1422301,1.9716935029999998,0.0,2022-11-20,0.0,12.2688812,1.8474999999999997,0.0,2022-11-20 12:00:00,0.0,27.491287699999997,2.53489574,0.0,2022-11-21,0.0,11.621875,1.71323319,0.0,2022-11-23,0.0,9.675109930000001,1.90719387,0.0,2022-11-25,0.0,7.400799600000001,1.94649273,0.0,2022-11-28,0.0,6.86246034,1.8538379900000002,0.0
18,2070087810,2022-11-18,14.528248454545455,1.7472115454545454,0.0,2022-11-18 03:00:00,0.0,11.981989090909092,1.464036530909091,0.0,2022-11-18 06:00:00,0.0,20.165677181818182,3.896966527272727,0.0,2022-11-18 09:00:00,0.0,24.737776272727274,4.035063881818181,0.0,2022-11-18 12:00:00,0.0,25.203843454545453,3.6494929363636364,0.0,2022-11-18 15:00:00,0.0,17.576446545454544,1.6314902654545456,0.0,2022-11-18 18:00:00,0.0,14.596227545454546,3.075854572727273,0.0,2022-11-18 21:00:00,0.0,14.613375636363635,4.755164236363637,0.0,2022-11-19,0.0,13.988148181818183,4.238134527272727,0.0,2022-11-19 12:00:00,0.0,24.058369000000003,4.224420772727273,0.0,2022-11-20,0.0,10.38183590909091,2.643409090909091,0.0,2022-11-20 12:00:00,0.0,21.839688545454546,1.9773957363636363,0.0,2022-11-21,0.0,12.444605000000001,4.162324090909091,0.0,2022-11-23,0.0,8.5703376,2.7885575181818183,0.0,2022-11-25,0.0,3.6101185454545455,2.546947254545455,0.0,2022-11-28,0.0,4.5117824945454545,1.603837988181818,0.0
19,2070089630,2022-11-18,4.3742676,0.876757,0.0,2022-11-18 03:00:00,0.0,4.15699765,0.73790019,0.0,2022-11-18 06:00:00,0.0,16.38670375,1.1515119249999999,0.0,2022-11-18 09:00:00,0.0,19.356529000000002,1.60722295,0.0,2022-11-18 12:00:00,0.0,16.699295,0.770515625,0.0,2022-11-18 15:00:00,0.0,7.84746555,0.86671755,0.0,2022-11-18 18:00:00,0.0,4.37917335,1.00312723,0.0,2022-11-18 21:00:00,0.0,4.92247765,0.600618701,0.0,2022-11-19,0.0,4.596099975,0.576770835,0.0,2022-11-19 12:00:00,0.0,13.713477999999999,2.4141935,0.0,2022-11-20,0.0,1.32388308,0.84,0.0,2022-11-20 12:00:00,0.0,12.867530625,1.5523957,0.0,2022-11-21,0.0,0.903129575,0.8657332,0.0,2022-11-23,0.0,0.4038696075,0.777193865,0.0,2022-11-25,0.0,-0.421699525,0.98899274,0.0,2022-11-28,0.0,2.56746674,1.003838,0.0
