,HYBAS_ID,valid_time_0,t2m_0,t2m_0_binned,si10_0,si10_0_binned,sde_0,sde_0_binned,valid_time_3,prate_3,prate_3_binned,t2m_3,t2m_3_binned,si10_3,si10_3_binned,sde_3,sde_3_binned,valid_time_6,prate_6,prate_6_binned,t2m_6,t2m_6_binned,si10_6,si10_6_binned,sde_6,sde_6_binned,valid_time_9,prate_9,prate_9_binned,t2m_9,t2m_9_binned,si10_9,si10_9_binned,sde_9,sde_9_binned,valid_time_12,prate_12,prate_12_binned,t2m_12,t2m_12_binned,si10_12,si10_12_binned,sde_12,sde_12_binned,valid_time_15,prate_15,prate_15_binned,t2m_15,t2m_15_binned,si10_15,si10_15_binned,sde_15,sde_15_binned,valid_time_18,prate_18,prate_18_binned,t2m_18,t2m_18_binned,si10_18,si10_18_binned,sde_18,sde_18_binned,valid_time_21,prate_21,prate_21_binned,t2m_21,t2m_21_binned,si10_21,si10_21_binned,sde_21,sde_21_binned,valid_time_24,prate_24,prate_24_binned,t2m_24,t2m_24_binned,si10_24,si10_24_binned,sde_24,sde_24_binned,valid_time_36,prate_36,prate_36_binned,t2m_36,t2m_36_binned,si10_36,si10_36_binned,sde_36,sde_36_binned,valid_time_48,prate_48,prate_48_binned,t2m_48,t2m_48_binned,si10_48,si10_48_binned,sde_48,sde_48_binned,valid_time_60,prate_60,prate_60_binned,t2m_60,t2m_60_binned,si10_60,si10_60_binned,sde_60,sde_60_binned,valid_time_72,prate_72,prate_72_binned,t2m_72,t2m_72_binned,si10_72,si10_72_binned,sde_72,sde_72_binned,valid_time_120,prate_120,prate_120_binned,t2m_120,t2m_120_binned,si10_120,si10_120_binned,sde_120,sde_120_binned,valid_time_168,prate_168,prate_168_binned,t2m_168,t2m_168_binned,si10_168,si10_168_binned,sde_168,sde_168_binned,valid_time_240,prate_240,prate_240_binned,t2m_240,t2m_240_binned,si10_240,si10_240_binned,sde_240,sde_240_binned
0,2070071190,2022-10-11,19.397201166666665,15 to 20 C,1.46326715,.1 to 5 m/s,0.0,0 to .1 m,2022-10-11 03:00:00,0.0,0 to .0001 kg m-2 sec-1,19.984456499999997,15 to 20 C,1.8786499333333335,.1 to 5 m/s,0.0,0 to .1 m,2022-10-11 06:00:00,0.0,0 to .0001 kg m-2 sec-1,32.366373333333335,30 to 35 C,0.8773226866666667,.1 to 5 m/s,0.0,0 to .1 m,2022-10-11 09:00:00,0.0,0 to .0001 kg m-2 sec-1,35.84128233333333,> 35 C,2.7602523333333338,.1 to 5 m/s,0.0,0 to .1 m,2022-10-11 12:00:00,0.0,0 to .0001 kg m-2 sec-1,33.189839666666664,30 to 35 C,3.3370331666666666,.1 to 5 m/s,0.0,0 to .1 m,2022-10-11 15:00:00,0.0,0 to .0001 kg m-2 sec-1,24.227249,20 to 25 C,1.7852592666666667,.1 to 5 m/s,0.0,0 to .1 m,2022-10-11 18:00:00,0.0,0 to .0001 kg m-2 sec-1,19.99322533333333,15 to 20 C,1.85134275,.1 to 5 m/s,0.0,0 to .1 m,2022-10-11 21:00:00,0.0,0 to .0001 kg m-2 sec-1,17.028727333333332,15 to 20 C,2.0006116333333335,.1 to 5 m/s,0.0,0 to .1 m,2022-10-12,0.0,0 to .0001 kg m-2 sec-1,15.922556666666667,10 to 15 C,2.0258626,.1 to 5 m/s,0.0,0 to .1 m,2022-10-12 12:00:00,0.0,0 to .0001 kg m-2 sec-1,32.055893000000005,30 to 35 C,2.8349401333333333,.1 to 5 m/s,0.0,0 to .1 m,2022-10-13,0.0,0 to .0001 kg m-2 sec-1,15.689687333333334,10 to 15 C,1.9756459666666668,.1 to 5 m/s,0.0,0 to .1 m,2022-10-13 12:00:00,0.0,0 to .0001 kg m-2 sec-1,32.097666833333335,30 to 35 C,2.852395716666667,.1 to 5 m/s,0.0,0 to .1 m,2022-10-14,0.0,0 to .0001 kg m-2 sec-1,16.850585666666667,10 to 15 C,1.8620737833333336,.1 to 5 m/s,0.0,0 to .1 m,2022-10-16,0.0,0 to .0001 kg m-2 sec-1,16.257034166666667,10 to 15 C,1.7844756833333335,.1 to 5 m/s,0.0,0 to .1 m,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,15.907547000000001,15 to 20 C,1.6782146333333332,.1 to 5 m/s,0.0,0 to .1 m,2022-10-21,0.0,0 to .0001 kg m-2 sec-1,17.93218,15 to 20 C,1.65200965,.1 to 5 m/s,0.0,0 to .1 m
1,2070071260,2022-10-11,18.17577214285714,15 to 20 C,0.8971957485714286,.1 to 5 m/s,0.0,0 to .1 m,2022-10-11 03:00:00,0.0,0 to .0001 kg m-2 sec-1,17.713623285714284,15 to 20 C,1.3607927714285712,.1 to 5 m/s,0.0,0 to .1 m,2022-10-11 06:00:00,0.0,0 to .0001 kg m-2 sec-1,31.026497714285714,30 to 35 C,0.9737512214285715,.1 to 5 m/s,0.0,0 to .1 m,2022-10-11 09:00:00,0.0,0 to .0001 kg m-2 sec-1,36.36212128571429,> 35 C,1.50906184,.1 to 5 m/s,0.0,0 to .1 m,2022-10-11 12:00:00,0.0,0 to .0001 kg m-2 sec-1,34.110673999999996,30 to 35 C,2.189414157142857,.1 to 5 m/s,0.0,0 to .1 m,2022-10-11 15:00:00,0.0,0 to .0001 kg m-2 sec-1,23.517726285714286,20 to 25 C,1.0376401857142858,.1 to 5 m/s,0.0,0 to .1 m,2022-10-11 18:00:00,0.0,0 to .0001 kg m-2 sec-1,18.627751142857143,15 to 20 C,1.2727713442857145,.1 to 5 m/s,0.0,0 to .1 m,2022-10-11 21:00:00,0.0,0 to .0001 kg m-2 sec-1,15.756108,15 to 20 C,1.2434687771428572,.1 to 5 m/s,0.0,0 to .1 m,2022-10-12,0.0,0 to .0001 kg m-2 sec-1,13.846958857142857,10 to 15 C,1.343719792857143,.1 to 5 m/s,0.0,0 to .1 m,2022-10-12 12:00:00,0.0,0 to .0001 kg m-2 sec-1,33.02553457142857,30 to 35 C,2.1087496714285714,.1 to 5 m/s,0.0,0 to .1 m,2022-10-13,0.0,0 to .0001 kg m-2 sec-1,13.638489142857143,10 to 15 C,1.5649316928571426,.1 to 5 m/s,0.0,0 to .1 m,2022-10-13 12:00:00,0.0,0 to .0001 kg m-2 sec-1,33.09051957142857,30 to 35 C,2.0738243142857145,.1 to 5 m/s,0.0,0 to .1 m,2022-10-14,0.0,0 to .0001 kg m-2 sec-1,14.466059857142856,15 to 20 C,1.2608833571428573,.1 to 5 m/s,0.0,0 to .1 m,2022-10-16,0.0,0 to .0001 kg m-2 sec-1,14.574894285714285,15 to 20 C,1.1725709142857141,.1 to 5 m/s,0.0,0 to .1 m,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,15.234335714285715,15 to 20 C,1.1603575257142857,.1 to 5 m/s,0.0,0 to .1 m,2022-10-21,0.0,0 to .0001 kg m-2 sec-1,16.98218657142857,15 to 20 C,1.1805811214285715,.1 to 5 m/s,0.0,0 to .1 m
2,2070071270,2022-10-11,20.405537666666664,20 to 25 C,1.4257671333333333,.1 to 5 m/s,0.0,0 to .1 m,2022-10-11 03:00:00,0.0,0 to .0001 kg m-2 sec-1,20.071960666666666,20 to 25 C,2.5203166666666665,.1 to 5 m/s,0.0,0 to .1 m,2022-10-11 06:00:00,0.0,0 to .0001 kg m-2 sec-1,31.320535666666668,30 to 35 C,1.3689893499999999,.1 to 5 m/s,0.0,0 to .1 m,2022-10-11 09:00:00,0.0,0 to .0001 kg m-2 sec-1,34.12045166666667,30 to 35 C,2.7185856666666663,.1 to 5 m/s,0.0,0 to .1 m,2022-10-11 12:00:00,0.0,0 to .0001 kg m-2 sec-1,30.435669,25 to 30 C,3.137033166666667,.1 to 5 m/s,0.0,0 to .1 m,2022-10-11 15:00:00,0.0,0 to .0001 kg m-2 sec-1,23.760578999999996,20 to 25 C,0.8352592333333333,.1 to 5 m/s,0.0,0 to .1 m,2022-10-11 18:00:00,0.0,0 to .0001 kg m-2 sec-1,21.101562666666666,20 to 25 C,1.7680093999999997,.1 to 5 m/s,0.0,0 to .1 m,2022-10-11 21:00:00,0.0,0 to .0001 kg m-2 sec-1,19.35371933333333,15 to 20 C,1.7672783333333335,.1 to 5 m/s,0.0,0 to .1 m,2022-10-12,0.0,0 to .0001 kg m-2 sec-1,17.426727333333336,15 to 20 C,2.1341959666666668,.1 to 5 m/s,0.0,0 to .1 m,2022-10-12 12:00:00,0.0,0 to .0001 kg m-2 sec-1,28.926727333333332,25 to 30 C,2.6682734333333333,.1 to 5 m/s,0.0,0 to .1 m,2022-10-13,0.0,0 to .0001 kg m-2 sec-1,16.94802866666667,15 to 20 C,2.3256459666666665,.1 to 5 m/s,0.0,0 to .1 m,2022-10-13 12:00:00,0.0,0 to .0001 kg m-2 sec-1,29.164326666666668,25 to 30 C,2.4857290666666665,.1 to 5 m/s,0.0,0 to .1 m,2022-10-14,0.0,0 to .0001 kg m-2 sec-1,17.508921333333333,15 to 20 C,2.0370738333333334,.1 to 5 m/s,0.0,0 to .1 m,2022-10-16,0.0,0 to .0001 kg m-2 sec-1,18.59870366666667,15 to 20 C,1.8178090333333337,.1 to 5 m/s,0.0,0 to .1 m,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,19.18671666666667,20 to 25 C,1.8865479333333335,.1 to 5 m/s,0.0,0 to .1 m,2022-10-21,0.0,0 to .0001 kg m-2 sec-1,18.857178,15 to 20 C,1.9353430000000003,.1 to 5 m/s,0.0,0 to .1 m
3,2070071330,2022-10-11,17.759694333333332,15 to 20 C,1.3507671166666668,.1 to 5 m/s,0.0,0 to .1 m,2022-10-11 03:00:00,0.0,0 to .0001 kg m-2 sec-1,17.792795833333333,15 to 20 C,2.211983266666667,.1 to 5 m/s,0.0,0 to .1 m,2022-10-11 06:00:00,0.0,0 to .0001 kg m-2 sec-1,32.291376666666665,30 to 35 C,2.218989383333333,.1 to 5 m/s,0.0,0 to .1 m,2022-10-11 09:00:00,0.0,0 to .0001 kg m-2 sec-1,36.574609833333334,30 to 35 C,2.0935856333333334,.1 to 5 m/s,0.0,0 to .1 m,2022-10-11 12:00:00,0.0,0 to .0001 kg m-2 sec-1,32.11484266666667,25 to 30 C,3.587033133333333,.1 to 5 m/s,0.0,0 to .1 m,2022-10-11 15:00:00,0.0,0 to .0001 kg m-2 sec-1,23.0439145,20 to 25 C,0.61859255,.1 to 5 m/s,0.0,0 to .1 m,2022-10-11 18:00:00,0.0,0 to .0001 kg m-2 sec-1,19.284897,20 to 25 C,1.6263427833333335,.1 to 5 m/s,0.0,0 to .1 m,2022-10-11 21:00:00,0.0,0 to .0001 kg m-2 sec-1,17.078720333333333,15 to 20 C,2.050611566666667,.1 to 5 m/s,0.0,0 to .1 m,2022-10-12,0.0,0 to .0001 kg m-2 sec-1,14.430888000000001,15 to 20 C,1.8008626666666665,.1 to 5 m/s,0.0,0 to .1 m,2022-10-12 12:00:00,0.0,0 to .0001 kg m-2 sec-1,30.968394,25 to 30 C,3.3599402,.1 to 5 m/s,0.0,0 to .1 m,2022-10-13,0.0,0 to .0001 kg m-2 sec-1,14.20635,15 to 20 C,2.100646,.1 to 5 m/s,0.0,0 to .1 m,2022-10-13 12:00:00,0.0,0 to .0001 kg m-2 sec-1,30.8601685,25 to 30 C,2.9857290666666665,.1 to 5 m/s,0.0,0 to .1 m,2022-10-14,0.0,0 to .0001 kg m-2 sec-1,14.875584833333335,15 to 20 C,2.0037404833333334,.1 to 5 m/s,0.0,0 to .1 m,2022-10-16,0.0,0 to .0001 kg m-2 sec-1,15.561208,15 to 20 C,1.6594757,.1 to 5 m/s,0.0,0 to .1 m,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,17.282547,15 to 20 C,1.9782146333333335,.1 to 5 m/s,0.0,0 to .1 m,2022-10-21,0.0,0 to .0001 kg m-2 sec-1,16.665512333333336,15 to 20 C,2.035343016666667,.1 to 5 m/s,0.0,0 to .1 m
4,2070071340,2022-10-11,18.230529333333333,15 to 20 C,1.4924338333333333,.1 to 5 m/s,0.0,0 to .1 m,2022-10-11 03:00:00,0.0,0 to .0001 kg m-2 sec-1,18.655294333333334,15 to 20 C,2.5369833333333336,.1 to 5 m/s,0.0,0 to .1 m,2022-10-11 06:00:00,0.0,0 to .0001 kg m-2 sec-1,32.54555233333333,30 to 35 C,1.7023226666666667,.1 to 5 m/s,0.0,0 to .1 m,2022-10-11 09:00:00,0.0,0 to .0001 kg m-2 sec-1,35.68711366666667,30 to 35 C,3.568585666666667,.1 to 5 m/s,0.0,0 to .1 m,2022-10-11 12:00:00,0.0,0 to .0001 kg m-2 sec-1,31.444010666666667,30 to 35 C,4.037033166666666,.1 to 5 m/s,0.0,0 to .1 m,2022-10-11 15:00:00,0.0,0 to .0001 kg m-2 sec-1,23.677246,20 to 25 C,0.7685925333333333,.1 to 5 m/s,0.0,0 to .1 m,2022-10-11 18:00:00,0.0,0 to .0001 kg m-2 sec-1,19.951558666666667,15 to 20 C,1.6513427333333333,.1 to 5 m/s,0.0,0 to .1 m,2022-10-11 21:00:00,0.0,0 to .0001 kg m-2 sec-1,17.853719333333334,15 to 20 C,1.8006116333333333,.1 to 5 m/s,0.0,0 to .1 m,2022-10-12,0.0,0 to .0001 kg m-2 sec-1,15.843393999999998,15 to 20 C,2.0008626666666665,.1 to 5 m/s,0.0,0 to .1 m,2022-10-12 12:00:00,0.0,0 to .0001 kg m-2 sec-1,30.651723333333333,30 to 35 C,3.2849402,.1 to 5 m/s,0.0,0 to .1 m,2022-10-13,0.0,0 to .0001 kg m-2 sec-1,16.164683333333333,15 to 20 C,2.2589793,.1 to 5 m/s,0.0,0 to .1 m,2022-10-13 12:00:00,0.0,0 to .0001 kg m-2 sec-1,30.155995333333333,25 to 30 C,3.369062433333333,.1 to 5 m/s,0.0,0 to .1 m,2022-10-14,0.0,0 to .0001 kg m-2 sec-1,16.225586,15 to 20 C,2.537073766666667,.1 to 5 m/s,0.0,0 to .1 m,2022-10-16,0.0,0 to .0001 kg m-2 sec-1,16.823710000000002,15 to 20 C,1.8511423999999999,.1 to 5 m/s,0.0,0 to .1 m,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,18.711710666666665,15 to 20 C,2.386547933333333,.1 to 5 m/s,0.0,0 to .1 m,2022-10-21,0.0,0 to .0001 kg m-2 sec-1,17.148844666666665,15 to 20 C,2.2186764,.1 to 5 m/s,0.0,0 to .1 m
5,2070071370,2022-10-11,17.75488723076923,15 to 20 C,1.4796133153846154,.1 to 5 m/s,0.0,0 to .1 m,2022-10-11 03:00:00,0.0,0 to .0001 kg m-2 sec-1,17.06554946153846,10 to 15 C,2.176726892307692,.1 to 5 m/s,0.0,0 to .1 m,2022-10-11 06:00:00,0.0,0 to .0001 kg m-2 sec-1,31.72951746153846,30 to 35 C,1.9600149461538463,.1 to 5 m/s,0.0,0 to .1 m,2022-10-11 09:00:00,0.0,0 to .0001 kg m-2 sec-1,35.15057323076923,> 35 C,1.3557651407692306,.1 to 5 m/s,0.0,0 to .1 m,2022-10-11 12:00:00,0.0,0 to .0001 kg m-2 sec-1,33.479905153846154,30 to 35 C,2.9075460153846153,.1 to 5 m/s,0.0,0 to .1 m,2022-10-11 15:00:00,0.0,0 to .0001 kg m-2 sec-1,23.087500846153848,20 to 25 C,1.1019259,.1 to 5 m/s,0.0,0 to .1 m,2022-10-11 18:00:00,0.0,0 to .0001 kg m-2 sec-1,18.73873923076923,15 to 20 C,1.7282658307692307,.1 to 5 m/s,0.0,0 to .1 m,2022-10-11 21:00:00,0.0,0 to .0001 kg m-2 sec-1,15.870389692307693,10 to 15 C,1.6352270461538463,.1 to 5 m/s,0.0,0 to .1 m,2022-10-12,0.0,0 to .0001 kg m-2 sec-1,13.50108,10 to 15 C,1.7547088,.1 to 5 m/s,0.0,0 to .1 m,2022-10-12 12:00:00,0.0,0 to .0001 kg m-2 sec-1,32.77608553846154,30 to 35 C,2.9362222153846154,.1 to 5 m/s,0.0,0 to .1 m,2022-10-13,0.0,0 to .0001 kg m-2 sec-1,13.890963384615386,10 to 15 C,1.8833382615384617,.1 to 5 m/s,0.0,0 to .1 m,2022-10-13 12:00:00,0.0,0 to .0001 kg m-2 sec-1,31.36496423076923,30 to 35 C,3.0870111384615386,.1 to 5 m/s,0.0,0 to .1 m,2022-10-14,0.0,0 to .0001 kg m-2 sec-1,14.797381923076923,10 to 15 C,2.0345097076923078,.1 to 5 m/s,0.0,0 to .1 m,2022-10-16,0.0,0 to .0001 kg m-2 sec-1,14.83972630769231,10 to 15 C,1.5242193,.1 to 5 m/s,0.0,0 to .1 m,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,15.796968923076925,10 to 15 C,2.0262915692307693,.1 to 5 m/s,0.0,0 to .1 m,2022-10-21,0.0,0 to .0001 kg m-2 sec-1,16.00718353846154,10 to 15 C,2.0750865769230766,.1 to 5 m/s,0.0,0 to .1 m
6,2070071380,2022-10-11,19.64719457142857,20 to 25 C,1.4900528714285717,.1 to 5 m/s,0.0,0 to .1 m,2022-10-11 03:00:00,0.0,0 to .0001 kg m-2 sec-1,19.72434357142857,20 to 25 C,2.2965071285714282,.1 to 5 m/s,0.0,0 to .1 m,2022-10-11 06:00:00,0.0,0 to .0001 kg m-2 sec-1,33.115783571428565,30 to 35 C,1.8451797857142858,.1 to 5 m/s,0.0,0 to .1 m,2022-10-11 09:00:00,0.0,0 to .0001 kg m-2 sec-1,35.240683142857144,30 to 35 C,3.530490428571429,5 to 10 m/s,0.0,0 to .1 m,2022-10-11 12:00:00,0.0,0 to .0001 kg m-2 sec-1,31.546382714285716,25 to 30 C,4.839414085714286,5 to 10 m/s,0.0,0 to .1 m,2022-10-11 15:00:00,0.0,0 to .0001 kg m-2 sec-1,24.639155857142857,25 to 30 C,1.2162116285714286,.1 to 5 m/s,0.0,0 to .1 m,2022-10-11 18:00:00,0.0,0 to .0001 kg m-2 sec-1,20.449184000000002,20 to 25 C,1.5941999,.1 to 5 m/s,0.0,0 to .1 m,2022-10-11 21:00:00,0.0,0 to .0001 kg m-2 sec-1,18.10610542857143,20 to 25 C,1.5934688142857143,.1 to 5 m/s,0.0,0 to .1 m,2022-10-12,0.0,0 to .0001 kg m-2 sec-1,16.30053285714286,15 to 20 C,1.7865769142857142,.1 to 5 m/s,0.0,0 to .1 m,2022-10-12 12:00:00,0.0,0 to .0001 kg m-2 sec-1,30.771964,25 to 30 C,4.451606928571429,.1 to 5 m/s,0.0,0 to .1 m,2022-10-13,0.0,0 to .0001 kg m-2 sec-1,16.942069142857143,20 to 25 C,2.2399316714285713,.1 to 5 m/s,0.0,0 to .1 m,2022-10-13 12:00:00,0.0,0 to .0001 kg m-2 sec-1,29.66551842857143,25 to 30 C,3.6309671285714282,.1 to 5 m/s,0.0,0 to .1 m,2022-10-14,0.0,0 to .0001 kg m-2 sec-1,16.730342285714286,15 to 20 C,2.375169042857143,.1 to 5 m/s,0.0,0 to .1 m,2022-10-16,0.0,0 to .0001 kg m-2 sec-1,17.14631842857143,15 to 20 C,1.6797138285714286,.1 to 5 m/s,0.0,0 to .1 m,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,18.25219285714286,20 to 25 C,2.4746431857142857,.1 to 5 m/s,0.0,0 to .1 m,2022-10-21,0.0,0 to .0001 kg m-2 sec-1,17.65003342857143,15 to 20 C,1.9948668285714286,.1 to 5 m/s,0.0,0 to .1 m
7,2070071490,2022-10-11,18.158859933333336,15 to 20 C,1.569100516,.1 to 5 m/s,0.0,0 to .1 m,2022-10-11 03:00:00,0.0,0 to .0001 kg m-2 sec-1,17.610294533333334,15 to 20 C,2.9703165533333333,.1 to 5 m/s,0.0,0 to .1 m,2022-10-11 06:00:00,0.0,0 to .0001 kg m-2 sec-1,33.46388313333333,30 to 35 C,3.28898938,.1 to 5 m/s,0.0,0 to .1 m,2022-10-11 09:00:00,0.0,0 to .0001 kg m-2 sec-1,36.62044873333333,> 35 C,1.6452523186666668,.1 to 5 m/s,0.0,0 to .1 m,2022-10-11 12:00:00,0.0,0 to .0001 kg m-2 sec-1,35.09567286666666,> 35 C,2.210366588,.1 to 5 m/s,0.0,0 to .1 m,2022-10-11 15:00:00,0.0,0 to .0001 kg m-2 sec-1,23.857248933333334,25 to 30 C,0.9485925533333333,.1 to 5 m/s,0.0,0 to .1 m,2022-10-11 18:00:00,0.0,0 to .0001 kg m-2 sec-1,18.85822573333333,15 to 20 C,1.6280094,.1 to 5 m/s,0.0,0 to .1 m,2022-10-11 21:00:00,0.0,0 to .0001 kg m-2 sec-1,15.973728533333334,15 to 20 C,1.4806116466666666,.1 to 5 m/s,0.0,0 to .1 m,2022-10-12,0.0,0 to .0001 kg m-2 sec-1,14.091719733333333,10 to 15 C,1.69086266,.1 to 5 m/s,0.0,0 to .1 m,2022-10-12 12:00:00,0.0,0 to .0001 kg m-2 sec-1,35.10505786666667,> 35 C,2.1416068133333335,.1 to 5 m/s,0.0,0 to .1 m,2022-10-13,0.0,0 to .0001 kg m-2 sec-1,13.174684933333333,10 to 15 C,1.6673126266666667,.1 to 5 m/s,0.0,0 to .1 m,2022-10-13 12:00:00,0.0,0 to .0001 kg m-2 sec-1,32.79266186666667,> 35 C,3.6490624333333335,.1 to 5 m/s,0.0,0 to .1 m,2022-10-14,0.0,0 to .0001 kg m-2 sec-1,13.835583266666667,10 to 15 C,2.1137404533333335,.1 to 5 m/s,0.0,0 to .1 m,2022-10-16,0.0,0 to .0001 kg m-2 sec-1,15.8670328,15 to 20 C,1.5078090506666666,.1 to 5 m/s,0.0,0 to .1 m,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,15.4300456,10 to 15 C,2.0398812933333335,.1 to 5 m/s,0.0,0 to .1 m,2022-10-21,0.0,0 to .0001 kg m-2 sec-1,17.3421776,15 to 20 C,2.3720096733333333,.1 to 5 m/s,0.0,0 to .1 m
8,2070071500,2022-10-11,17.7097015,15 to 20 C,1.4257672000000001,.1 to 5 m/s,0.0,0 to .1 m,2022-10-11 03:00:00,0.0,0 to .0001 kg m-2 sec-1,16.763641,15 to 20 C,2.6036499,.1 to 5 m/s,0.0,0 to .1 m,2022-10-11 06:00:00,0.0,0 to .0001 kg m-2 sec-1,33.0872035,30 to 35 C,2.7273227,.1 to 5 m/s,0.0,0 to .1 m,2022-10-11 09:00:00,0.0,0 to .0001 kg m-2 sec-1,36.5871115,> 35 C,3.6019189999999996,.1 to 5 m/s,0.0,0 to .1 m,2022-10-11 12:00:00,0.0,0 to .0001 kg m-2 sec-1,31.798172,30 to 35 C,5.25369985,5 to 10 m/s,0.0,0 to .1 m,2022-10-11 15:00:00,0.0,0 to .0001 kg m-2 sec-1,24.01059,20 to 25 C,2.6019259999999997,.1 to 5 m/s,0.0,0 to .1 m,2022-10-11 18:00:00,0.0,0 to .0001 kg m-2 sec-1,19.9599,20 to 25 C,1.9763428,.1 to 5 m/s,0.0,0 to .1 m,2022-10-11 21:00:00,0.0,0 to .0001 kg m-2 sec-1,16.395386000000002,15 to 20 C,1.57561165,.1 to 5 m/s,0.0,0 to .1 m,2022-10-12,0.0,0 to .0001 kg m-2 sec-1,13.893387,10 to 15 C,1.7758626,.1 to 5 m/s,0.0,0 to .1 m,2022-10-12 12:00:00,0.0,0 to .0001 kg m-2 sec-1,32.00589,30 to 35 C,5.60160685,5 to 10 m/s,0.0,0 to .1 m,2022-10-13,0.0,0 to .0001 kg m-2 sec-1,13.76886,10 to 15 C,1.7006459,.1 to 5 m/s,0.0,0 to .1 m,2022-10-13 12:00:00,0.0,0 to .0001 kg m-2 sec-1,29.9726715,25 to 30 C,4.20239575,.1 to 5 m/s,0.0,0 to .1 m,2022-10-14,0.0,0 to .0001 kg m-2 sec-1,13.558914,10 to 15 C,1.8537405,.1 to 5 m/s,0.0,0 to .1 m,2022-10-16,0.0,0 to .0001 kg m-2 sec-1,14.56955,10 to 15 C,1.5511423500000001,.1 to 5 m/s,0.0,0 to .1 m,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,16.83255,15 to 20 C,1.8782147,.1 to 5 m/s,0.0,0 to .1 m,2022-10-21,0.0,0 to .0001 kg m-2 sec-1,16.794678,15 to 20 C,2.5270096,.1 to 5 m/s,0.0,0 to .1 m
9,2070071530,2022-10-11,18.20401827272727,15 to 20 C,0.9189489645454546,.1 to 5 m/s,0.0,0 to .1 m,2022-10-11 03:00:00,0.0,0 to .0001 kg m-2 sec-1,17.029538363636362,15 to 20 C,1.5445590454545455,.1 to 5 m/s,0.0,0 to .1 m,2022-10-11 06:00:00,0.0,0 to .0001 kg m-2 sec-1,32.88721227272727,30 to 35 C,2.4205044818181816,.1 to 5 m/s,0.0,0 to .1 m,2022-10-11 09:00:00,0.0,0 to .0001 kg m-2 sec-1,38.034842727272725,> 35 C,1.4655553509090908,.1 to 5 m/s,0.0,0 to .1 m,2022-10-11 12:00:00,0.0,0 to .0001 kg m-2 sec-1,35.46066881818182,30 to 35 C,3.3809725636363637,5 to 10 m/s,0.0,0 to .1 m,2022-10-11 15:00:00,0.0,0 to .0001 kg m-2 sec-1,24.81512436363636,20 to 25 C,2.056471390909091,.1 to 5 m/s,0.0,0 to .1 m,2022-10-11 18:00:00,0.0,0 to .0001 kg m-2 sec-1,19.41671218181818,15 to 20 C,1.2377063863636364,.1 to 5 m/s,0.0,0 to .1 m,2022-10-11 21:00:00,0.0,0 to .0001 kg m-2 sec-1,16.15675509090909,15 to 20 C,0.9369752681818183,.1 to 5 m/s,0.0,0 to .1 m,2022-10-12,0.0,0 to .0001 kg m-2 sec-1,13.777479818181819,10 to 15 C,1.041771750909091,.1 to 5 m/s,0.0,0 to .1 m,2022-10-12 12:00:00,0.0,0 to .0001 kg m-2 sec-1,35.597933818181815,30 to 35 C,3.0788795909090907,5 to 10 m/s,0.0,0 to .1 m,2022-10-13,0.0,0 to .0001 kg m-2 sec-1,13.317718727272727,10 to 15 C,1.030191441818182,.1 to 5 m/s,0.0,0 to .1 m,2022-10-13 12:00:00,0.0,0 to .0001 kg m-2 sec-1,33.038568727272725,25 to 30 C,3.847850372727273,.1 to 5 m/s,0.0,0 to .1 m,2022-10-14,0.0,0 to .0001 kg m-2 sec-1,13.481644818181818,10 to 15 C,1.1719223063636364,.1 to 5 m/s,0.0,0 to .1 m,2022-10-16,0.0,0 to .0001 kg m-2 sec-1,14.991127545454544,10 to 15 C,0.9465969163636365,.1 to 5 m/s,0.0,0 to .1 m,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,15.770047272727272,15 to 20 C,1.0168509954545455,.1 to 5 m/s,0.0,0 to .1 m,2022-10-21,0.0,0 to .0001 kg m-2 sec-1,16.407179636363637,15 to 20 C,1.5474642545454544,.1 to 5 m/s,0.0,0 to .1 m
