latitude,longitude,valid_time_48,prate_48,t2m_48,si10_48,sde_48
22.05,60.0,2023-01-18,0.0,22.59549,4.403636,0.0
22.05,60.15,2023-01-18,0.0,22.945496,4.0036364,0.0
22.05,60.3,2023-01-18,0.0,23.070496,3.7536361,0.0
22.05,60.45,2023-01-18,0.0,23.070496,3.4536362,0.0
22.05,60.6,2023-01-18,0.0,22.995483,3.1536362,0.0
22.05,60.75,2023-01-18,0.0,22.945496,2.8536363,0.0
22.05,60.9,2023-01-18,0.0,22.84549,2.553636,0.0
22.05,61.05,2023-01-18,0.0,22.745483,2.303636,0.0
22.05,61.2,2023-01-18,0.0,22.645477,2.1036363,0.0
22.05,61.35,2023-01-18,0.0,22.59549,2.053636,0.0
22.05,61.5,2023-01-18,0.0,22.520477,2.0036361,0.0
22.05,61.65,2023-01-18,0.0,22.47049,1.9536362,0.0
22.05,61.8,2023-01-18,0.0,22.395477,1.9536362,0.0
22.05,61.95,2023-01-18,0.0,22.34549,2.0036361,0.0
22.05,62.1,2023-01-18,0.0,22.320496,2.1036363,0.0
22.05,62.25,2023-01-18,0.0,22.270477,2.1036363,0.0
22.05,62.4,2023-01-18,0.0,22.245483,2.1036363,0.0
22.05,62.55,2023-01-18,0.0,22.320496,2.2036362,0.0
22.05,62.7,2023-01-18,0.0,22.395477,2.4536362,0.0
22.05,62.85,2023-01-18,0.0,22.445496,2.7536361,0.0
22.05,63.0,2023-01-18,0.0,22.395477,3.1036363,0.0
22.05,63.15,2023-01-18,0.0,22.320496,3.0036361,0.0
22.05,63.3,2023-01-18,0.0,22.245483,2.8536363,0.0
22.05,63.45,2023-01-18,0.0,22.245483,2.7536361,0.0
22.05,63.6,2023-01-18,0.0,22.270477,2.9536362,0.0
22.05,63.75,2023-01-18,0.0,22.270477,3.303636,0.0
22.05,63.9,2023-01-18,0.0,22.195496,3.5036361,0.0
22.05,64.05,2023-01-18,0.0,22.09549,3.553636,0.0
22.05,64.2,2023-01-18,0.0,22.070496,3.4036362,0.0
22.05,64.35,2023-01-18,0.0,22.070496,3.303636,0.0
22.05,64.5,2023-01-18,0.0,22.070496,3.303636,0.0
22.05,64.65,2023-01-18,0.0,22.09549,3.4036362,0.0
22.05,64.8,2023-01-18,0.0,22.145477,3.4536362,0.0
22.05,64.95,2023-01-18,0.0,22.22049,3.553636,0.0
22.05,65.1,2023-01-18,0.0,22.270477,3.6536362,0.0
22.05,65.25,2023-01-18,0.0,22.34549,3.7536361,0.0
22.05,65.4,2023-01-18,0.0,22.47049,3.9036362,0.0
22.05,65.55,2023-01-18,0.0,22.570496,4.153636,0.0
22.05,65.7,2023-01-18,0.0,22.620483,4.3536363,0.0
22.05,65.85,2023-01-18,0.0,22.695496,4.553636,0.0
22.05,66.0,2023-01-18,0.0,22.72049,4.703636,0.0
22.05,66.15,2023-01-18,0.0,22.745483,4.8536363,0.0
22.05,66.3,2023-01-18,0.0,22.820496,5.053636,0.0
22.05,66.45,2023-01-18,0.0,22.895477,5.303636,0.0
22.05,66.6,2023-01-18,0.0,22.995483,5.553636,0.0
22.05,66.75,2023-01-18,0.0,23.070496,5.703636,0.0
22.05,66.9,2023-01-18,0.0,23.070496,5.8536363,0.0
22.05,67.05,2023-01-18,0.0,23.070496,5.903636,0.0
22.05,67.2,2023-01-18,0.0,22.995483,5.903636,0.0
22.05,67.35,2023-01-18,0.0,22.97049,5.903636,0.0
22.05,67.5,2023-01-18,0.0,22.895477,5.903636,0.0
22.05,67.65,2023-01-18,0.0,22.870483,5.953636,0.0
22.05,67.8,2023-01-18,0.0,22.770477,6.0036364,0.0
22.05,67.95,2023-01-18,0.0,22.620483,6.053636,0.0
22.05,68.1,2023-01-18,0.0,22.445496,6.053636,0.0
22.05,68.25,2023-01-18,0.0,22.195496,6.1036363,0.0
22.05,68.4,2023-01-18,0.0,21.895477,6.1036363,0.0
22.05,68.55,2023-01-18,0.0,21.395477,6.1036363,0.0
22.05,68.7,2023-01-18,0.0,20.645477,6.153636,0.0
22.05,68.85,2023-01-18,0.0,19.370483,6.1036363,0.0
22.05,69.0,2023-01-18,0.0,17.270477,5.703636,0.0
22.05,69.15,2023-01-18,0.0,12.570496,4.453636,0.0
22.05,69.3,2023-01-18,0.0,9.770477,3.7036362,0.0
22.05,69.45,2023-01-18,0.0,8.7204895,3.303636,0.0
22.05,69.6,2023-01-18,0.0,9.0954895,3.1036363,0.0
22.05,69.75,2023-01-18,0.0,9.5954895,2.803636,0.0
22.05,69.9,2023-01-18,0.0,9.895477,2.6036363,0.0
22.05,70.05,2023-01-18,0.0,10.0954895,2.5036361,0.0
22.05,70.2,2023-01-18,0.0,10.120483,2.4036362,0.0
22.05,70.35,2023-01-18,0.0,9.445496,2.303636,0.0
22.05,70.5,2023-01-18,0.0,9.3454895,2.4536362,0.0
22.05,70.65,2023-01-18,0.0,9.645477,2.8536363,0.0
