latitude,longitude,valid_time_21,prate_21,t2m_21,si10_21,sde_21
22.05,60.0,2023-01-08 21:00:00,0.0,23.459076,3.301178,0.0
22.05,60.15,2023-01-08 21:00:00,0.0,23.384094,3.301178,0.0
22.05,60.3,2023-01-08 21:00:00,0.0,23.334076,3.251178,0.0
22.05,60.45,2023-01-08 21:00:00,0.0,23.334076,3.251178,0.0
22.05,60.6,2023-01-08 21:00:00,0.0,23.284088,3.201178,0.0
22.05,60.75,2023-01-08 21:00:00,0.0,23.259094,3.201178,0.0
22.05,60.9,2023-01-08 21:00:00,0.0,23.2341,3.101178,0.0
22.05,61.05,2023-01-08 21:00:00,0.0,23.209076,3.051178,0.0
22.05,61.2,2023-01-08 21:00:00,0.0,23.184082,3.001178,0.0
22.05,61.35,2023-01-08 21:00:00,0.0,23.184082,3.001178,0.0
22.05,61.5,2023-01-08 21:00:00,0.0,23.184082,3.001178,0.0
22.05,61.65,2023-01-08 21:00:00,0.0,23.184082,3.101178,0.0
22.05,61.8,2023-01-08 21:00:00,0.0,23.184082,3.201178,0.0
22.05,61.95,2023-01-08 21:00:00,0.0,23.209076,3.301178,0.0
22.05,62.1,2023-01-08 21:00:00,0.0,23.2341,3.451178,0.0
22.05,62.25,2023-01-08 21:00:00,0.0,23.259094,3.551178,0.0
22.05,62.4,2023-01-08 21:00:00,0.0,23.334076,3.651178,0.0
22.05,62.55,2023-01-08 21:00:00,0.0,23.3591,3.751178,0.0
22.05,62.7,2023-01-08 21:00:00,0.0,23.3591,3.751178,0.0
22.05,62.85,2023-01-08 21:00:00,0.0,23.334076,3.751178,0.0
22.05,63.0,2023-01-08 21:00:00,0.0,23.259094,3.751178,0.0
22.05,63.15,2023-01-08 21:00:00,0.0,23.259094,3.751178,0.0
22.05,63.3,2023-01-08 21:00:00,0.0,23.2341,3.701178,0.0
22.05,63.45,2023-01-08 21:00:00,0.0,23.2341,3.651178,0.0
