latitude,longitude,valid_time_36,prate_36,t2m_36,si10_36,sde_36
22.05,60.0,2023-01-19,0.0,23.071991,7.5008955,0.0
22.05,60.15,2023-01-19,0.0,23.321991,7.0008955,0.0
22.05,60.3,2023-01-19,0.0,23.546967,6.4508953,0.0
22.05,60.45,2023-01-19,0.0,23.671967,5.800895,0.0
22.05,60.6,2023-01-19,0.0,23.721985,5.2008953,0.0
22.05,60.75,2023-01-19,0.0,23.796967,4.550895,0.0
22.05,60.9,2023-01-19,0.0,23.746979,4.3508954,0.0
22.05,61.05,2023-01-19,0.0,23.696991,4.550895,0.0
22.05,61.2,2023-01-19,0.0,23.546967,4.550895,0.0
22.05,61.35,2023-01-19,0.0,23.421967,4.2508955,0.0
22.05,61.5,2023-01-19,0.0,23.296967,3.8008955,0.0
22.05,61.65,2023-01-19,0.0,23.171967,3.4008954,0.0
22.05,61.8,2023-01-19,0.0,23.046967,2.9508953,0.0
22.05,61.95,2023-01-19,0.0,22.946991,2.7008953,0.0
22.05,62.1,2023-01-19,0.0,22.821991,2.5008955,0.0
22.05,62.25,2023-01-19,0.0,22.721985,2.2508955,0.0
22.05,62.4,2023-01-19,0.0,22.596985,1.9508954,0.0
22.05,62.55,2023-01-19,0.0,22.496979,1.7508954,0.0
22.05,62.7,2023-01-19,0.0,22.446991,1.6008954,0.0
22.05,62.85,2023-01-19,0.0,22.421967,1.6008954,0.0
22.05,63.0,2023-01-19,0.0,22.346985,1.5508955,0.0
22.05,63.15,2023-01-19,0.0,22.246979,1.5008954,0.0
22.05,63.3,2023-01-19,0.0,22.171967,1.4008954,0.0
22.05,63.45,2023-01-19,0.0,22.071991,1.3508954,0.0
22.05,63.6,2023-01-19,0.0,21.996979,1.3008955,0.0
22.05,63.75,2023-01-19,0.0,21.971985,1.3008955,0.0
22.05,63.9,2023-01-19,0.0,21.946991,1.3008955,0.0
22.05,64.05,2023-01-19,0.0,21.971985,1.3508954,0.0
22.05,64.2,2023-01-19,0.0,21.971985,1.3508954,0.0
22.05,64.35,2023-01-19,0.0,21.996979,1.2008954,0.0
22.05,64.5,2023-01-19,0.0,21.996979,1.1008954,0.0
22.05,64.65,2023-01-19,0.0,22.046967,1.0508955,0.0
22.05,64.8,2023-01-19,0.0,22.071991,1.0508955,0.0
22.05,64.95,2023-01-19,0.0,22.096985,1.1508954,0.0
22.05,65.1,2023-01-19,0.0,22.146973,1.3508954,0.0
22.05,65.25,2023-01-19,0.0,22.171967,1.5008954,0.0
22.05,65.4,2023-01-19,0.0,22.196991,1.5508955,0.0
22.05,65.55,2023-01-19,0.0,22.196991,1.6508954,0.0
22.05,65.7,2023-01-19,0.0,22.171967,1.8508954,0.0
22.05,65.85,2023-01-19,0.0,22.171967,2.0008955,0.0
22.05,66.0,2023-01-19,0.0,22.146973,2.2008953,0.0
22.05,66.15,2023-01-19,0.0,22.071991,2.4508953,0.0
22.05,66.3,2023-01-19,0.0,21.996979,2.7008953,0.0
22.05,66.45,2023-01-19,0.0,21.946991,2.9508953,0.0
22.05,66.6,2023-01-19,0.0,21.896973,3.2008953,0.0
22.05,66.75,2023-01-19,0.0,21.821991,3.4008954,0.0
22.05,66.9,2023-01-19,0.0,21.796967,3.6008954,0.0
22.05,67.05,2023-01-19,0.0,21.796967,3.7508955,0.0
22.05,67.2,2023-01-19,0.0,21.796967,3.8008955,0.0
22.05,67.35,2023-01-19,0.0,21.896973,3.8008955,0.0
22.05,67.5,2023-01-19,0.0,21.996979,3.9008954,0.0
22.05,67.65,2023-01-19,0.0,22.146973,4.1008954,0.0
22.05,67.8,2023-01-19,0.0,22.221985,4.3508954,0.0
22.05,67.95,2023-01-19,0.0,22.296967,4.7508955,0.0
22.05,68.1,2023-01-19,0.0,22.321991,5.1008954,0.0
22.05,68.25,2023-01-19,0.0,22.246979,5.3508954,0.0
22.05,68.4,2023-01-19,0.0,22.171967,5.4508953,0.0
