latitude,longitude,valid_time_72,prate_72,t2m_72,si10_72,sde_72
22.05,60.0,2023-01-20 12:00:00,0.0,21.266907,8.052877,0.0
22.05,60.15,2023-01-20 12:00:00,0.0,21.641907,7.652878,0.0
22.05,60.3,2023-01-20 12:00:00,0.0,21.816895,7.452878,0.0
22.05,60.45,2023-01-20 12:00:00,0.0,21.891907,7.402878,0.0
22.05,60.6,2023-01-20 12:00:00,0.0,21.866913,7.402878,0.0
22.05,60.75,2023-01-20 12:00:00,0.0,21.866913,7.402878,0.0
22.05,60.9,2023-01-20 12:00:00,0.0,21.866913,7.5028777,0.0
22.05,61.05,2023-01-20 12:00:00,0.0,21.816895,7.702878,0.0
22.05,61.2,2023-01-20 12:00:00,0.0,21.816895,7.902878,0.0
22.05,61.35,2023-01-20 12:00:00,0.0,21.7919,8.052877,0.0
22.05,61.5,2023-01-20 12:00:00,0.0,21.7919,8.152878,0.0
22.05,61.65,2023-01-20 12:00:00,0.0,21.766907,8.252878,0.0
22.05,61.8,2023-01-20 12:00:00,0.0,21.766907,8.252878,0.0
22.05,61.95,2023-01-20 12:00:00,0.0,21.766907,8.152878,0.0
22.05,62.1,2023-01-20 12:00:00,0.0,21.766907,8.102878,0.0
22.05,62.25,2023-01-20 12:00:00,0.0,21.741913,8.102878,0.0
22.05,62.4,2023-01-20 12:00:00,0.0,21.691895,8.052877,0.0
22.05,62.55,2023-01-20 12:00:00,0.0,21.741913,7.952878,0.0
22.05,62.7,2023-01-20 12:00:00,0.0,21.7919,7.852878,0.0
22.05,62.85,2023-01-20 12:00:00,0.0,21.866913,7.702878,0.0
22.05,63.0,2023-01-20 12:00:00,0.0,21.941895,7.602878,0.0
22.05,63.15,2023-01-20 12:00:00,0.0,21.941895,7.2528777,0.0
22.05,63.3,2023-01-20 12:00:00,0.0,21.866913,6.902878,0.0
22.05,63.45,2023-01-20 12:00:00,0.0,21.691895,6.452878,0.0
22.05,63.6,2023-01-20 12:00:00,0.0,21.566895,6.102878,0.0
22.05,63.75,2023-01-20 12:00:00,0.0,21.516907,5.902878,0.0
22.05,63.9,2023-01-20 12:00:00,0.0,21.4169,5.802878,0.0
22.05,64.05,2023-01-20 12:00:00,0.0,21.266907,5.602878,0.0
22.05,64.2,2023-01-20 12:00:00,0.0,21.116913,5.452878,0.0
22.05,64.35,2023-01-20 12:00:00,0.0,21.241913,5.552878,0.0
22.05,64.5,2023-01-20 12:00:00,0.0,21.366913,5.702878,0.0
22.05,64.65,2023-01-20 12:00:00,0.0,21.4169,5.902878,0.0
22.05,64.8,2023-01-20 12:00:00,0.0,21.316895,6.052878,0.0
22.05,64.95,2023-01-20 12:00:00,0.0,21.241913,6.052878,0.0
22.05,65.1,2023-01-20 12:00:00,0.0,21.141907,6.052878,0.0
22.05,65.25,2023-01-20 12:00:00,0.0,21.0419,6.102878,0.0
22.05,65.4,2023-01-20 12:00:00,0.0,20.941895,6.152878,0.0
22.05,65.55,2023-01-20 12:00:00,0.0,20.816895,6.302878,0.0
22.05,65.7,2023-01-20 12:00:00,0.0,20.741913,6.5028777,0.0
22.05,65.85,2023-01-20 12:00:00,0.0,20.641907,6.602878,0.0
22.05,66.0,2023-01-20 12:00:00,0.0,20.5419,6.7528777,0.0
22.05,66.15,2023-01-20 12:00:00,0.0,20.491913,6.802878,0.0
